names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu,levels
"Wholesale trade, except of motor vehicles and motorcycles",,6.360744800405853,,1.3962640555208352,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,11.628640232244692,2.552633831470605,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of rubber and plastic products,,0.049942415680899487,,0.010633082914700017,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.09130414794275978,0.019439279464062886,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Mining of coal and lignite,,0.10344108453080467,,0.018107883611286475,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.1891097968849793,0.033104623827947724,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Other mining and quarrying,,0.12817289625307057,,0.02183882533805177,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.23432420963606024,0.03992548843255427,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Sewerage,0.0033966573971717473,0.0033966573971717473,0.0010236046559259442,0.0001985089526570075,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.006209729851350534,0.0003629117761776491,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of electrical equipment,-0.000822904564345297,0.0008445711583758176,0.0006039272941067137,0.00011124123033558078,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.0015440352442147786,0.00020336993342072064,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Mining of metal ores,,0.1433764925946739,,0.023854572375580804,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.2621192489970948,0.04361065390203554,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Construction of buildings,,0.004897319599125591,,0.0009275847418285399,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.008953223169229899,0.0016957997193906317,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of other non-metallic mineral products,,0.1863914191838756,,0.03156191726231921,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.34075864133528877,0.05770113287047222,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
"Electricity, gas, steam and air conditioning supply",,7.615811843899278,,1.1481315243255952,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,13.92313931593703,2.099000801734595,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of machinery and equipment,,0.017794205101059415,,0.0026084990987137223,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.032531160395837665,0.004768827946554461,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of food products,,1.2260835806910433,,0.14857259945060192,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,2.2415118515065675,0.27161871158078965,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of chemicals and chemical products,,0.9051026341433256,,0.17455302734845443,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,1.6546981895953694,0.31911583001330773,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of basic metals,,1.3823361819540698,,0.19814475881282254,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,2.527171053762911,0.3622459611950145,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
"Waste collection, treatment, and disposal activities",,0.43927234981135227,,0.09101773974826148,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.8030726401101685,0.16639758133624186,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Land transport and transport via pipelines,,50.92552069361516,,7.001101740380564,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,93.10144918060497,12.799333399295177,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of coke and refined petroleum products,,2.0113339775379986,,0.3961444968588421,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,3.6770975641385193,0.7242267970979016,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Civil engineering,,1.3502313152249508,,0.21428692531102284,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,2.4684773069436283,0.39175688368393236,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.1434895153771894,,0.023111419283318654,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.2623258759436493,0.04225202999578398,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
"Crop and animal production, hunting and related service activities",,0.4216767487113474,,0.07378676648962558,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.7709045652568919,0.13489611489424264,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of other transport equipment,-0.0031054579064089083,0.003131609708172398,0.0014424301718718162,0.0002972757210524072,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.00572517272534154,0.0005434760422520019,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Forestry and logging,,78.5505625959888,,4.678194158002462,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,143.60523195505152,8.552620566781489,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Unknown,,0.014180578888823485,,0.00293939513168971,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.025924770660909216,0.00537376825503991,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
"Wholesale trade, except of motor vehicles and motorcycles",,5.435264976174382,,0.8592372789203003,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,9.936688698911341,1.570847676526737,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of rubber and plastic products,,0.050912906923858366,,0.009401385630314023,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.09307838883231608,0.01718750470425117,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Mining of coal and lignite,,0.10841545489735702,,0.020304089673200125,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.1982038833779456,0.03711970240306038,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Other mining and quarrying,,0.12161871155509653,,0.02346026946283254,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.22234192481564732,0.04288979386775414,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Sewerage,0.0033918030260498178,0.0033918030260498178,0.0010468162029979413,0.0002076473702040999,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.006200855146091628,0.0003796185256671725,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Manufacture of electrical equipment,-0.0007606549913412764,0.0007909135282219282,0.0006977656444237834,0.00013056125480452184,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.0014459389840512503,0.00023869057917483811,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Mining of metal ores,,0.15298879239612748,,0.0301994380410042,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.2796923445547799,0.055210264082972645,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
Construction of buildings,,0.004062597486032935,,0.0005396100544757267,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,734.3658375740051,2400,54.698955968801435,0.00742719383593009,0.0009865088737406676,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,20
