names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'market for heat, central or small-scale, other than natural gas' (megajoule, CH, None)",,0.050147309580836984,,0.010680923691022706,300,195,11808.716458797455,38100,54.698955968801435,0.09167873260586443,0.01952674141918681
"'market for petrol, unleaded' (kilogram, BR, None)",-0.014472186354465873,0.014472186354465873,0.014595168952311827,0.001573796441176034,300,195,11808.716458797455,38100,54.698955968801435,0.026457884064040184,0.002877196489954357
"'market group for transport, freight train' (ton kilometer, GLO, None)",,0.11196974195355254,,0.013759496394799578,300,195,11808.716458797455,38100,54.698955968801435,0.20470178995265753,0.025154952505213376
"'market for heat, district or industrial, natural gas' (megajoule, RoW, None)",,0.0482456750537945,,0.0044203854506464,300,195,11808.716458797455,38100,54.698955968801435,0.0882021863110373,0.008081297663464819
"'market for heavy fuel oil' (kilogram, RoW, None)",,0.42669650967330836,,0.03048604036776013,300,195,11808.716458797455,38100,54.698955968801435,0.7800816343125135,0.05573422714895767
"'market for petroleum' (kilogram, RoW, None)",,0.7237859103953569,,0.0641476290388825,300,195,11808.716458797455,38100,54.698955968801435,1.3232170478869498,0.11727395505587035
"'market for electricity, high voltage' (kilowatt hour, US-SERC, None)",,0.031846184145683076,,0.008130811756150077,300,195,11808.716458797455,38100,54.698955968801435,0.058220826305802144,0.014864656211697415
"'market for natural gas, high pressure' (cubic meter, RU, None)",-0.0017737675258206723,0.0017739047973841043,0.0017388320620300539,0.00019730115395620967,300,195,11808.716458797455,38100,54.698955968801435,0.0032430322772447136,0.0003607036925325303
"'market for electricity, medium voltage' (kilowatt hour, US-MRO, None)",-0.07143505364703216,0.07143505364703216,0.12852529129148207,0.01547234779819275,300,195,11808.716458797455,38100,54.698955968801435,0.13059674061745616,0.0282863676722051
"'market for transport, freight train' (ton kilometer, CN, None)",,0.1423662278368773,,0.016514384308538375,300,195,11808.716458797455,38100,54.698955968801435,0.260272294626754,0.030191406793865793
"'market group for heat, district or industrial, natural gas' (megajoule, GLO, None)",,0.0752257488833601,,0.006232415068586253,300,195,11808.716458797455,38100,54.698955968801435,0.1375268458986064,0.011394029297636003
"'market for electricity, high voltage' (kilowatt hour, CN-CCG, None)",,0.02827270771768545,,0.007102061083674275,300,195,11808.716458797455,38100,54.698955968801435,0.05168783794303371,0.012983906105493251
"'market group for electricity, medium voltage' (kilowatt hour, RLA, None)",,0.11329116118940656,,0.013954882556858148,300,195,11808.716458797455,38100,54.698955968801435,0.20711759334862676,0.025512155231660318
"'market for petrol, two-stroke blend' (kilogram, GLO, None)",,1.5809316692589401,,0.12152635051906893,300,195,11808.716458797455,38100,54.698955968801435,2.8902410315850524,0.22217307143555673
"'market for diesel' (kilogram, RoW, None)",,0.2095688169777888,,0.02270126099597285,300,195,11808.716458797455,38100,54.698955968801435,0.3831312924826578,0.041502183348656484
"'market for petrol, unleaded' (kilogram, RER, None)",0.16175820332094873,0.20865717881348458,0.28399895428842836,0.02596255458046595,300,195,11808.716458797455,38100,54.698955968801435,0.3814646461122514,0.047464442639954904
"'market group for electricity, medium voltage' (kilowatt hour, CN-SGCC, None)",,0.07899618766496927,,0.01380779996230444,300,195,11808.716458797455,38100,54.698955968801435,0.14441991856302744,0.025243260529835294
"'market for heat, district or industrial, other than natural gas' (megajoule, Europe without Switzerland, None)",,0.12657744794528195,,0.017502479939019166,300,195,11808.716458797455,38100,54.698955968801435,0.2314074294534575,0.03199783182151051
"'market for basic oxygen furnace slag' (kilogram, RoW, None)",0.07794311057370779,0.07794311057370779,0.026165975176576498,0.0031011315035843145,300,195,11808.716458797455,38100,54.698955968801435,0.14249469517876007,0.005669452823474551
"'market for electricity, high voltage' (kilowatt hour, CN-NCGC, None)",,0.02386133640635124,,0.005568591591947529,300,195,11808.716458797455,38100,54.698955968801435,0.043623019825023715,0.010180434879092898
"'market group for electricity, medium voltage' (kilowatt hour, IN, None)",,0.05103339502506376,,0.006002281808376465,300,195,11808.716458797455,38100,54.698955968801435,0.09329866378833922,0.010973302327378932
"'market for waste mineral oil' (kilogram, RoW, None)",,0.07880309143630469,,0.006640008654829968,300,195,11808.716458797455,38100,54.698955968801435,0.14406690226638236,0.012139187187808887
"'market for electricity, high voltage' (kilowatt hour, ID, None)",,0.07836115089555741,,0.010737233791522246,300,195,11808.716458797455,38100,54.698955968801435,0.1432589516703978,0.019629686895023053
"'market for petroleum' (kilogram, RNA, None)",,0.2590576471112788,,0.023190326935471562,300,195,11808.716458797455,38100,54.698955968801435,0.47360620056265273,0.04239628805474568
"'market for diesel, low-sulfur' (kilogram, RoW, None)",,0.22126022465154416,,0.022505870316708698,300,195,11808.716458797455,38100,54.698955968801435,0.4045053890566834,0.041144972363906435
"'market for petroleum' (kilogram, Europe without Switzerland, None)",,3.9050832688255337,,0.4473492865414572,300,195,11808.716458797455,38100,54.698955968801435,7.139228161965049,0.817838802621043
"'market for pitch' (kilogram, RoW, None)",0.1926138589899169,0.1926138589899169,0.11296354863018646,0.013855446952268835,300,195,11808.716458797455,38100,54.698955968801435,0.3521344339730685,0.025330368206975554
"'market for electricity, medium voltage' (kilowatt hour, ES, None)",-0.06205238675516597,0.06205238675516597,0.09011268248720347,0.01072725991535141,300,195,11808.716458797455,38100,54.698955968801435,0.11344345729479499,0.01961145276971996
"'market group for diesel' (kilogram, GLO, None)",,1.417744791702775,,0.15815199249981918,300,195,11808.716458797455,38100,54.698955968801435,2.591904665440803,0.28913164739382613
"'market for biogas' (cubic meter, CH, None)",,0.2967200784896415,,0.0627343501530806,300,195,11808.716458797455,38100,54.698955968801435,0.542460222931643,0.11469021490805473
"'market for road' (meter-year, GLO, None)",-2.2710243535766197,2.2710243535766197,1.1059509919827242,0.12003293961925184,300,195,11808.716458797455,38100,54.698955968801435,4.151860512423565,0.21944283486455365
"'market for natural gas, high pressure' (cubic meter, US, None)",,0.01663809039128119,,0.001897878541614587,300,195,11808.716458797455,38100,54.698955968801435,0.03041756482659565,0.0034696796456171433
"'market for electricity, high voltage' (kilowatt hour, PL, None)",,0.10110793252065803,,0.019197567633669466,300,195,11808.716458797455,38100,54.698955968801435,0.18484435530785415,0.03509677158119646
"'market for petroleum' (kilogram, CH, None)",,2.6710689606058238,,0.43688009480172824,300,195,11808.716458797455,38100,54.698955968801435,4.8832174459222175,0.7986991471115297
"'market group for electricity, medium voltage' (kilowatt hour, RME, None)",,0.044373236539653985,,0.008320785067290962,300,195,11808.716458797455,38100,54.698955968801435,0.08112263891282145,0.015211963226568485
"'market for transport, freight train' (ton kilometer, RoW, None)",,0.14673075094581048,,0.010432037248691028,300,195,11808.716458797455,38100,54.698955968801435,0.2682514654018279,0.01907173009781235
"'market for petrol, unleaded' (kilogram, ZA, None)",,0.03849868281113128,,0.005108263531337863,300,195,11808.716458797455,38100,54.698955968801435,0.07038284758687116,0.009338868431513492
"'market group for electricity, medium voltage' (kilowatt hour, CN, None)",0.06366112731183797,0.10086312361253462,0.11956762006277331,0.01057964498742384,300,195,11808.716458797455,38100,54.698955968801435,0.18439679848745885,0.019341584862164713
"'market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,1.1034945371112583,,0.1497609278557784,300,195,11808.716458797455,38100,54.698955968801435,2.0173959768823684,0.2737911998561679
"'market for electricity, high voltage' (kilowatt hour, IN-Northern grid, None)",,0.01879405732721182,,0.0037308080099800836,300,195,11808.716458797455,38100,54.698955968801435,0.03435907869600173,0.006820620145123097
"'market group for electricity, high voltage' (kilowatt hour, CN-SGCC, None)",,0.009193959176588239,,0.001243202315200263,300,195,11808.716458797455,38100,54.698955968801435,0.016808290055539972,0.0022728081243622755
"'market for road maintenance' (meter-year, RER, None)",0.9849060339781595,1.0290817290302043,0.8886154384540214,0.10269460671083952,300,195,11808.716458797455,38100,54.698955968801435,1.8813553399760685,0.18774509474991313
"'market group for electricity, high voltage' (kilowatt hour, GLO, None)",,0.08091569334995842,,0.02233249346234603,300,195,11808.716458797455,38100,54.698955968801435,0.1479291367025546,0.04082800679977106
"'market group for electricity, high voltage' (kilowatt hour, ENTSO-E, None)",,0.2540053279303805,,0.06262030729884757,300,195,11808.716458797455,38100,54.698955968801435,0.464369608946937,0.11448172307815935
"'market for diesel' (kilogram, IN, None)",-0.012336009215298725,0.01627495827617679,0.03012907990068874,0.003422565938113511,300,195,11808.716458797455,38100,54.698955968801435,0.029753690884812344,0.006257095546879606
"'market for sawlog and veneer log, softwood, measured as solid wood under bark' (cubic meter, CH, None)",-96.95550207387898,96.95550207387898,34.019157096789314,3.985140127473281,300,195,11808.716458797455,38100,54.698955968801435,177.25292988988556,7.28558718697717
"'market for electricity, high voltage' (kilowatt hour, AU, None)",,0.20550016543456243,,0.03963834960508746,300,195,11808.716458797455,38100,54.698955968801435,0.3756930306892388,0.07246637326623917
"'market for petrol, unleaded' (kilogram, RoW, None)",,0.31696062157273264,,0.0434383308698967,300,195,11808.716458797455,38100,54.698955968801435,0.5794637501920823,0.07941345515748519
"'market group for natural gas, high pressure' (cubic meter, Europe without Switzerland, None)",,0.015426538081033692,,0.0015345636577621365,300,195,11808.716458797455,38100,54.698955968801435,0.02820261887600287,0.0028054715681180525
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",,0.3969565283154494,,0.04227300259048172,300,195,11808.716458797455,38100,54.698955968801435,0.7257113436348966,0.07728301544657072
"'market for waste mineral oil' (kilogram, CH, None)",,0.05086606541003647,,0.0028607587739753917,300,195,11808.716458797455,38100,54.698955968801435,0.09299275371736322,0.005230006173439724
"'market group for electricity, medium voltage' (kilowatt hour, RNA, None)",0.39229648438753145,0.39229648438753145,0.25416646465934034,0.02932818357261796,300,195,11808.716458797455,38100,54.698955968801435,0.7171919051092768,0.05361744671935939
"'market for electricity, high voltage' (kilowatt hour, RU, None)",,0.28790243813618677,,0.04076105342176877,300,195,11808.716458797455,38100,54.698955968801435,0.5263399146053122,0.07451888742632966
"'market for chemical factory, organics' (unit, GLO, None)",-0.011216899965032343,0.011417208011067466,0.008679223240016125,0.0009464678569357543,300,195,11808.716458797455,38100,54.698955968801435,0.020872807915345737,0.0017303216124921832
"'market for electricity, high voltage' (kilowatt hour, IQ, None)",,0.06220184294866679,,0.011694851165736453,300,195,11808.716458797455,38100,54.698955968801435,0.11371669138282048,0.02138039192632274
"'market group for electricity, medium voltage' (kilowatt hour, RER, None)",-1.234334478287006,1.263839134620717,0.9669468689196263,0.10147679414726014,300,195,11808.716458797455,38100,54.698955968801435,2.3105361194491008,0.18551870387643105
"'market group for transport, freight, lorry, unspecified' (ton kilometer, GLO, None)",,0.5062642125076002,,0.05581945083335186,300,195,11808.716458797455,38100,54.698955968801435,0.9255463903120151,0.1020484757792992
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,0.4172072277783055,,0.0708038704887844,300,195,11808.716458797455,38100,54.698955968801435,0.7627334386716036,0.12944281885228068
"'transport, freight, lorry, all sizes, EURO6 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,30.067417949872432,,5.698228088346508,300,195,11808.716458797455,38100,54.698955968801435,54.96890647606134,10.417434825623726
"'market group for heat, district or industrial, other than natural gas' (megajoule, RER, None)",0.10596510970914225,0.10596510970914225,0.054540466002870415,0.006464586388330889,300,195,11808.716458797455,38100,54.698955968801435,0.19372419058524884,0.011818482224812637
"'market for electricity, medium voltage' (kilowatt hour, US-WECC, None)",0.018150403498519527,0.018156071900745186,0.019946371732459976,0.002412306696057619,300,195,11808.716458797455,38100,54.698955968801435,0.03319272110257614,0.00441015126035225
"'market group for transport, freight, light commercial vehicle' (ton kilometer, GLO, None)",,0.027837605177790027,,0.0010380799740042543,300,195,11808.716458797455,38100,54.698955968801435,0.050892388501286426,0.0018978058275853427
"'market for electricity, high voltage' (kilowatt hour, DE, None)",,0.12160624738396883,,0.016939416766421935,300,195,11808.716458797455,38100,54.698955968801435,0.22231913796184558,0.030968446227901764
"'market for electricity, medium voltage' (kilowatt hour, DE, None)",-0.20407775197390118,0.20407775197390118,0.15629173513027167,0.016851713940922976,300,195,11808.716458797455,38100,54.698955968801435,0.3730925908170912,0.03080810893453737
"'market for electricity, high voltage' (kilowatt hour, CH, None)",,6.267894219728963,,0.8186758207919375,300,195,11808.716458797455,38100,54.698955968801435,11.45889187227627,1.4966936869122045
"'market for diesel, low-sulfur' (kilogram, CH, None)",0.48532401683125387,2.0867325699710704,3.401693087066066,0.3158412913283611,300,195,11808.716458797455,38100,54.698955968801435,3.814940400619853,0.5774174035579528
"'market group for diesel' (kilogram, RER, None)",0.06368538462380292,0.1451009445249976,0.20558347796995546,0.018469010067973544,300,195,11808.716458797455,38100,54.698955968801435,0.2652718721135347,0.03376483104816057
"'market for transport, freight train' (ton kilometer, CH, None)",0.6129789321201341,0.6129789321201341,0.03736817791182233,0.004421426433194837,300,195,11808.716458797455,38100,54.698955968801435,1.1206410090711019,0.00808320077574548
"'market group for electricity, low voltage' (kilowatt hour, CN, None)",0.0029060305462373453,0.00399331899165204,0.004290347881456335,0.0003678487947543383,300,195,11808.716458797455,38100,54.698955968801435,0.007300539692073288,0.0006724969210822739
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,10.716332178686498,,2.0721896645060123,300,195,11808.716458797455,38100,54.698955968801435,19.591474807670473,3.788353228694025
"'market for sawlog and veneer log, softwood, measured as solid wood under bark' (cubic meter, Europe without Switzerland, None)",,3.2960131492298483,,0.3797899681421714,300,195,11808.716458797455,38100,54.698955968801435,6.025733198838001,0.694327636452132
"'market for electricity, high voltage' (kilowatt hour, US-TRE, None)",,0.04607269556662205,,0.011698653772732527,300,195,11808.716458797455,38100,54.698955968801435,0.08422957029179948,0.02138734380854558
"'market for electricity, high voltage' (kilowatt hour, JP, None)",,0.02774119030328491,,0.004433189724045878,300,195,11808.716458797455,38100,54.698955968801435,0.050716123940478156,0.008104706288314589
"'market for pipeline, petroleum' (kilometer, GLO, None)",-0.0015065832153597766,0.002899715860529574,0.003801928425299274,0.0003006349522499166,300,195,11808.716458797455,38100,54.698955968801435,0.005301227069459024,0.0005496173499570802
"'market for electricity, high voltage' (kilowatt hour, CN-CSG, None)",,0.09511609230053213,,0.014339827057097944,300,195,11808.716458797455,38100,54.698955968801435,0.17389014217160442,0.026215906324202846
"'market for electricity, high voltage' (kilowatt hour, IN-Western grid, None)",,0.01704771433695051,,0.0038895390215370777,300,195,11808.716458797455,38100,54.698955968801435,0.031166434596437254,0.007110810348474565
"'market group for electricity, high voltage' (kilowatt hour, CN, None)",-0.0032064840399636195,0.005451233356430479,0.006534621715046029,0.0005153511719652205,300,195,11808.716458797455,38100,54.698955968801435,0.009965881907398179,0.0009421590647162637
"'market for electricity, medium voltage' (kilowatt hour, US-SERC, None)",-0.06831914504423317,0.06831914504423317,0.11125193129374532,0.011883463824821937,300,195,11808.716458797455,38100,54.698955968801435,0.12490027247174564,0.021725211412809944
"'market for electricity, medium voltage' (kilowatt hour, PL, None)",0.17086865156633707,0.17086865156633707,0.24321241783760014,0.02932743168414443,300,195,11808.716458797455,38100,54.698955968801435,0.31238009673127065,0.05361607212552992
"'market for kerosene' (kilogram, RoW, None)",,0.0159810678539953,,0.0015956205475544615,300,195,11808.716458797455,38100,54.698955968801435,0.029216403806885085,0.0029170950693548033
"'market group for heat, district or industrial, other than natural gas' (megajoule, GLO, None)",,0.14802618557220748,,0.013893491152696742,300,195,11808.716458797455,38100,54.698955968801435,0.27061976403468646,0.025399920175114773
"'market group for electricity, medium voltage' (kilowatt hour, Europe without Switzerland, None)",,0.6052278692678498,,0.06969953889965205,300,195,11808.716458797455,38100,54.698955968801435,1.1064706054226203,0.12742389258655407
"'market for heat, district or industrial, natural gas' (megajoule, Europe without Switzerland, None)",,0.028826742769578025,,0.0045006351954448645,300,195,11808.716458797455,38100,54.698955968801435,0.05270071843056729,0.008228009320711506
"'market for electricity, high voltage' (kilowatt hour, UA, None)",,0.08654515783807375,,0.016900437336213842,300,195,11808.716458797455,38100,54.698955968801435,0.15822085870786343,0.030897184483472263
"'market for heavy fuel oil, burned in refinery furnace' (megajoule, GLO, None)",0.0008048499185510968,0.007886725010393706,0.011330510957847918,0.000967149635093387,300,195,11808.716458797455,38100,54.698955968801435,0.014418419640206745,0.001768131800623432
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,0.4599623515578169,,0.10555436261953684,300,195,11808.716458797455,38100,54.698955968801435,0.840897862511608,0.19297326749662594
"'market group for electricity, high voltage' (kilowatt hour, UCTE, None)",,0.00882026816090248,,0.0035315589373723804,300,195,11808.716458797455,38100,54.698955968801435,0.016125112453578245,0.006456355290193602
"'market for electricity, high voltage' (kilowatt hour, KZ, None)",,0.12047633921836494,,0.016473213081716204,300,195,11808.716458797455,38100,54.698955968801435,0.22025345289420306,0.03011613803216282
"'market for electricity, high voltage' (kilowatt hour, ZA, None)",,0.1780371041841777,,0.07657154218254189,300,195,11808.716458797455,38100,54.698955968801435,0.325485379073276,0.13998720967584077
"'market for coke' (megajoule, GLO, None)",,0.15103435688880557,,0.012594334468238415,300,195,11808.716458797455,38100,54.698955968801435,0.2761192681172029,0.023024816918666285
"'market for electricity, medium voltage' (kilowatt hour, US-RFC, None)",-0.06691983238993005,0.06691983238993005,0.10209040863239185,0.012411028113716114,300,195,11808.716458797455,38100,54.698955968801435,0.12234206522716634,0.022689698356939344
"'market group for electricity, low voltage' (kilowatt hour, RAS, None)",,0.030356493872320416,,0.0033963495235122053,300,195,11808.716458797455,38100,54.698955968801435,0.05549739174114183,0.006209167000279451
"'market group for electricity, medium voltage' (kilowatt hour, RAF, None)",,0.11085520615782143,,0.037762781329418335,300,195,11808.716458797455,38100,54.698955968801435,0.20266420847419786,0.06903748099133197
"'market for electricity, high voltage' (kilowatt hour, US-RFC, None)",,0.025177983163646285,,0.008939050148299332,300,195,11808.716458797455,38100,54.698955968801435,0.046030098230772476,0.016342268312027536
"'market for electricity, high voltage' (kilowatt hour, SA, None)",,0.08830745154321981,,0.009895919137194845,300,195,11808.716458797455,38100,54.698955968801435,0.16144266372028673,0.018091605153924998
"'market for electricity, high voltage' (kilowatt hour, IR, None)",,0.05739741367222278,,0.007672721981622735,300,195,11808.716458797455,38100,54.698955968801435,0.1049332892294333,0.014027181772900773
"'market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,45.82101822091406,,5.447040441211402,300,195,11808.716458797455,38100,54.698955968801435,83.76945667308337,9.958216468186746
"'market for waste wood, untreated' (kilogram, CH, None)",,0.0501725335434382,,0.00315020567495491,300,195,11808.716458797455,38100,54.698955968801435,0.0917248467631723,0.005759169657189963
"'market for railway track' (meter-year, GLO, None)",0.06563693895709587,0.06563693895709587,0.03530254401077636,0.0040597046591790715,300,195,11808.716458797455,38100,54.698955968801435,0.11999669425963652,0.007421905203263111
"'market for electricity, medium voltage' (kilowatt hour, JP, None)",-0.05610262110462725,0.05610262110462725,0.05535304253599721,0.006809100088727146,300,195,11808.716458797455,38100,54.698955968801435,0.10256616440106539,0.012448318195708968
"'market for electricity, medium voltage' (kilowatt hour, CH, None)",6.292821947220187,6.7037806257458445,5.742266866654484,0.6232769352841756,300,195,11808.716458797455,38100,54.698955968801435,12.255774369019894,1.139467699602298
"'market for electricity, medium voltage' (kilowatt hour, GB, None)",-0.11730976779069494,0.12614220722780364,0.18786457687335395,0.01840387790967133,300,195,11808.716458797455,38100,54.698955968801435,0.23061172739704794,0.033645757188068316
"'market for natural gas, high pressure' (cubic meter, DE, None)",,0.2461340088943816,,0.0581588787359815,300,195,11808.716458797455,38100,54.698955968801435,0.4499793543313125,0.10632539087062923
"'market for electricity, high voltage' (kilowatt hour, CN-NECG, None)",,0.02724309210418607,,0.005781474858163738,300,195,11808.716458797455,38100,54.698955968801435,0.049805506561632865,0.010569625609419875
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,29.835636773411668,,5.286098995264652,300,195,11808.716458797455,38100,54.698955968801435,54.54516680433348,9.66398517419542
"'market for electricity, high voltage' (kilowatt hour, CZ, None)",,0.13315467138024226,,0.02682786108156735,300,195,11808.716458797455,38100,54.698955968801435,0.24343183342692956,0.04904638599842586
"'market for electricity, high voltage' (kilowatt hour, CN-ECGC, None)",,0.019304331944518277,,0.004991697432285145,300,195,11808.716458797455,38100,54.698955968801435,0.03529195686208136,0.009125763634560507
"'market group for electricity, high voltage' (kilowatt hour, RAS, None)",,0.006327351546568444,,0.001131959567839386,300,195,11808.716458797455,38100,54.698955968801435,0.011567591070983816,0.0020694354175334172
"'market for electricity, high voltage' (kilowatt hour, US-WECC, None)",,0.013887286221594096,,0.0016355673503631297,300,195,11808.716458797455,38100,54.698955968801435,0.025388576391686464,0.002990125353207849
"'market for petrol, unleaded' (kilogram, IN, None)",-0.0007749913468849752,0.0008765819676151724,0.0013516909033208257,0.00014267425093621823,300,195,11808.716458797455,38100,54.698955968801435,0.001602557036216829,0.00026083541890195333
"'market for electricity, high voltage' (kilowatt hour, FR, None)",,0.11937066397086048,,0.014014275588932423,300,195,11808.716458797455,38100,54.698955968801435,0.21823207016774826,0.025620736887420163
"'market for electricity, high voltage' (kilowatt hour, US-MRO, None)",,0.023974499735383466,,0.009201836912334688,300,195,11808.716458797455,38100,54.698955968801435,0.04382990371709794,0.016822692041111583
