names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Land transport and transport via pipelines,,49.76444702951769,,5.086438720190957,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,42.24078366227072,4.3174428817332675,4
Manufacture of coke and refined petroleum products,,2.699553041321209,,0.37811709935817084,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,2.2914197345674663,0.32095127237162063,4
Civil engineering,,1.427395516173491,,0.1351882311037083,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,1.2115939952757082,0.11474972926655157,2
Other mining and quarrying,,0.15500484666686115,,0.016132960634847867,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.13157035967413994,0.013693890732962961,2
Mining of coal and lignite,,0.1378316329758739,,0.014653721195612448,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.11699348707518063,0.012438290864639708,2
Manufacture of chemicals and chemical products,,0.8591312860238537,,0.09196013838736297,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.7292430832979309,0.07805709784877167,2
Sewerage,0.0037072504306758726,0.0037072504306758726,0.0010298323194044355,0.00010471005795460855,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.0031467678789066857,8.88794143075866e-05,2
Manufacture of machinery and equipment,,0.01895165935843173,,0.0015225736117458677,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.016086443048904542,0.001292382541807231,1
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.18198022205593745,,0.017138724998987533,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.15446744914330746,0.014547598097492613,1
"Water collection, treatment, and supply",,0.01888867356133152,,0.002578293627162709,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.016032979791741703,0.00218849298693487,1
Manufacture of rubber and plastic products,,0.05367026347667187,,0.006400381661596258,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.045556097252933525,0.00543273668776206,1
Construction of buildings,,0.004923380210809657,,0.00046344679586992114,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.004179036456459771,0.00039338035508969287,1
Manufacture of electrical equipment,-0.0008723977521185901,0.0008903084011566562,0.0007221097993977616,6.367593162798487e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2050.590029478073,7200,117.8113726,0.0007557066703394441,5.404905334918818e-05,1
