names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu
"Electricity, gas, steam and air conditioning supply",,0.04837687281514171,,0.017680621348475783,10,223,47.223618507385254,220,2.4713674833682044,1.9574941056199908,0.7154185473209765,109,_market_for_carbon_black___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.3615706570994794,,0.12464111581752062,10,223,47.223618507385254,220,2.4713674833682044,14.630388217566818,5.043406804383797,21,_market_for_carbon_black___kilogram__GLO__None_
Mining of metal ores,,0.0010437976219715643,,0.0005607340102925662,10,223,47.223618507385254,220,2.4713674833682044,0.042235629828267465,0.022689220201616754,20,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.01106502999880724,,0.005716731033067834,10,223,47.223618507385254,220,2.4713674833682044,0.4477290436680348,0.2313185340318775,14,_market_for_carbon_black___kilogram__GLO__None_
Land transport and transport via pipelines,,0.026857109824320144,,0.010234540133818736,10,223,47.223618507385254,220,2.4713674833682044,1.0867307272213855,0.41412457688688914,13,_market_for_carbon_black___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,0.0013968887727847778,,0.0005831418732112741,10,223,47.223618507385254,220,2.4713674833682044,0.056522908154515765,0.023595919147423407,12,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.01576822017166923,,0.005671741625114519,10,223,47.223618507385254,220,2.4713674833682044,0.6380362401701128,0.2294981083664884,5,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of basic metals,,0.019666871340530297,,0.006592157288298249,10,223,47.223618507385254,220,2.4713674833682044,0.7957890306837935,0.26674128120006896,5,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.0007782590011257478,,0.00022210758871904376,10,223,47.223618507385254,220,2.4713674833682044,0.031491026986608474,0.00898723440418239,5,_market_for_carbon_black___kilogram__GLO__None_
Civil engineering,,0.005257387457450258,,0.003937523119183934,10,223,47.223618507385254,220,2.4713674833682044,0.21273191837439778,0.1593256828732536,4,_market_for_carbon_black___kilogram__GLO__None_
Extraction of crude petroleum and natural gas,,6.410514067546335e-05,,3.298320129747899e-05,10,223,47.223618507385254,220,2.4713674833682044,0.0025939137383200915,0.0013346133879096962,4,_market_for_carbon_black___kilogram__GLO__None_
Water transport,-0.00045130142874831857,0.00045130142874831857,8.31091805912954e-05,4.458181996749045e-05,10,223,47.223618507385254,220,2.4713674833682044,0.01826120282740161,0.00180393325830808,2,_market_for_carbon_black___kilogram__GLO__None_
Unknown,0.00017790797065420083,0.00017790797065420083,8.645860831872081e-05,5.5770798041960236e-05,10,223,47.223618507385254,220,2.4713674833682044,0.0071987663450087825,0.00225667766600015,1,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of machinery and equipment,6.749694806206241e-05,6.749694806206241e-05,3.1061131674662554e-05,1.739064906784084e-05,10,223,47.223618507385254,220,2.4713674833682044,0.0027311578919890713,0.0007036852748478863,1,_market_for_carbon_black___kilogram__GLO__None_
Construction of buildings,,0.0002658573611198811,,0.00019672775018812256,10,223,47.223618507385254,220,2.4713674833682044,0.010757500165760315,0.007960279137443538,1,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of other transport equipment,-8.255428521379838e-05,8.255428521379838e-05,2.661765929554036e-05,1.391987809342552e-05,10,223,47.223618507385254,220,2.4713674833682044,0.0033404293683303578,0.0005632459837358646,1,_market_for_carbon_black___kilogram__GLO__None_
Mining of coal and lignite,,0.0010545540221697514,,0.000656888816712241,10,223,47.223618507385254,220,2.4713674833682044,0.042670870652247526,0.026579973279286382,1,_market_for_carbon_black___kilogram__GLO__None_
Specialized construction activities,-4.457078150998939e-10,4.6052118785055996e-10,8.663370039654154e-10,5.057570000072987e-10,10,223,47.223618507385254,220,2.4713674833682044,1.8634265885173814e-08,2.0464661909284614e-08,1,_market_for_carbon_black___kilogram__GLO__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,-0.00011872410154554203,0.00011872410154554203,8.233566090311547e-05,4.207738061578909e-05,10,223,47.223618507385254,220,2.4713674833682044,0.004803984123952866,0.0017025950571479642,1,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of electrical equipment,-3.399438226147078e-05,3.399438226147078e-05,1.6131615827996977e-05,7.995018620070782e-06,10,223,47.223618507385254,220,2.4713674833682044,0.0013755292359491655,0.0003235058595646182,1,_market_for_carbon_black___kilogram__GLO__None_
Manufacture of fabricated metal products,2.945921212538227e-06,9.862718821777028e-05,0.00012389554053091818,3.632978716609511e-05,10,223,47.223618507385254,220,2.4713674833682044,0.00399079412032047,0.0014700277239458363,1,_market_for_carbon_black___kilogram__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.6210492747378262,,0.30446089898972484,10,243,50.0996572971344,210,5.680499997185825,10.933003697658659,5.359755288100656,146,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Mining of metal ores,,0.025753052334749782,,0.005474127781461831,10,243,50.0996572971344,210,5.680499997185825,0.4533589005810773,0.09636700614688437,16,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.11310591190040813,,0.042880883045369786,10,243,50.0996572971344,210,5.680499997185825,1.9911259916634432,0.7548786738247232,15,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Land transport and transport via pipelines,,0.11020647187533782,,0.03955444414022738,10,243,50.0996572971344,210,5.680499997185825,1.9400840054561248,0.6963197633979937,9,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of machinery and equipment,,0.0005852271874714155,,0.00016187884177068412,10,243,50.0996572971344,210,5.680499997185825,0.010302388658768466,0.0028497287536463425,8,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.009460111864507348,,0.003785423596439758,10,243,50.0996572971344,210,5.680499997185825,0.16653660539026457,0.06663891555875527,8,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of basic metals,,0.40008673275831197,,0.20230608349974283,10,243,50.0996572971344,210,5.680499997185825,7.043160513273811,3.5614133192494895,6,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.07251524564209857,,0.025081114603915718,10,243,50.0996572971344,210,5.680499997185825,1.2765644868941701,0.4415300522197192,6,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Construction of buildings,,0.0007950988713133933,,0.0004049767045455167,10,243,50.0996572971344,210,5.680499997185825,0.013996987443135165,0.007129243988137419,6,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Extraction of crude petroleum and natural gas,,0.0015184300687511865,,0.000687696911056349,10,243,50.0996572971344,210,5.680499997185825,0.02673057071566643,0.01210627429622464,5,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,0.04638773307728427,,0.026369791994108608,10,243,50.0996572971344,210,5.680499997185825,0.8166135569098708,0.464216037446923,4,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Mining of coal and lignite,,0.05765025488528515,,0.05206751732753185,10,243,50.0996572971344,210,5.680499997185825,1.0148799386294454,0.9166009568405353,4,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Unknown,0.0008130122714001375,0.0008130122714001375,0.0003542477430928118,0.00020123979016642142,10,243,50.0996572971344,210,5.680499997185825,0.01431233644578667,0.003542642201674458,3,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Civil engineering,,0.011169252458404475,,0.005599932475295561,10,243,50.0996572971344,210,5.680499997185825,0.19662446024008154,0.0985816825643838,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.021692986605132747,,0.010495039379535736,10,243,50.0996572971344,210,5.680499997185825,0.381885161797019,0.18475555646043623,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of electrical equipment,-0.0005959141145702951,0.0005959141145702951,0.00027083194815149576,0.000177521941786029,10,243,50.0996572971344,210,5.680499997185825,0.010490522222788783,0.0031251112027810067,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of other transport equipment,-0.00032004159898382236,0.00032004159898382236,0.0001332422853861157,7.599020761250429e-05,10,243,50.0996572971344,210,5.680499997185825,0.00563403924200993,0.001337738009860938,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Specialized construction activities,-7.31000815434868e-11,3.948141147347428e-10,8.889883252646238e-10,4.783767916979361e-10,10,243,50.0996572971344,210,5.680499997185825,6.9503409018631735e-09,8.421385299444216e-09,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Other mining and quarrying,,0.009820411959333275,,0.002797654381814744,10,243,50.0996572971344,210,5.680499997185825,0.1728793585810827,0.04925014317755003,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Manufacture of wood and products of wood and cork,,0.00028978599208733246,,0.0001630583643880956,10,243,50.0996572971344,210,5.680499997185825,0.005101416992005902,0.0028704931690674462,1,_market_for_steel__chromium_steel_18_8__hot_rolled___kilogram__GLO__None_
Specialized construction activities,,3.3417394018524224e-05,,1.1156106422035412e-05,10,198,47.94241380691528,210,0.6630578931750607,0.005039890839471744,0.001682523733880048,91,_market_for_hard_coal___kilogram__CN__None_
Manufacture of basic metals,,0.008787132422218997,,0.0025933680887952953,10,198,47.94241380691528,210,0.6630578931750607,1.3252436193982562,0.3911224216601843,19,_market_for_hard_coal___kilogram__CN__None_
Manufacture of coke and refined petroleum products,,0.015630749695076277,,0.0072578916744390955,10,198,47.94241380691528,210,0.6630578931750607,2.3573732936393,1.0946090453255286,15,_market_for_hard_coal___kilogram__CN__None_
Manufacture of other non-metallic mineral products,,0.0004565710694551101,,0.00020873799113606774,10,198,47.94241380691528,210,0.6630578931750607,0.06885840198188638,0.031481110968534495,14,_market_for_hard_coal___kilogram__CN__None_
Manufacture of other transport equipment,,0.00038086285723487454,,0.00016287930004494096,10,198,47.94241380691528,210,0.6630578931750607,0.057440362471383635,0.024564868576556938,12,_market_for_hard_coal___kilogram__CN__None_
"Electricity, gas, steam and air conditioning supply",,0.02575475578944905,,0.025277578557207622,10,198,47.94241380691528,210,0.6630578931750607,3.884239378574032,3.812273229440891,9,_market_for_hard_coal___kilogram__CN__None_
Land transport and transport via pipelines,,0.06489450712157874,,0.033388482121186704,10,198,47.94241380691528,210,0.6630578931750607,9.787155509276966,5.035530451391741,8,_market_for_hard_coal___kilogram__CN__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,-3.788647379367599e-05,3.788647379367599e-05,2.2081520038191465e-05,1.2278390356820895e-05,10,198,47.94241380691528,210,0.6630578931750607,0.00571390133254521,0.0018517825491867197,5,_market_for_hard_coal___kilogram__CN__None_
Mining of coal and lignite,,0.15947414426723217,,0.06465211942620257,10,198,47.94241380691528,210,0.6630578931750607,24.051315263526735,9.750599471279214,5,_market_for_hard_coal___kilogram__CN__None_
Mining of metal ores,,0.0001971798416392015,,0.0001341444391776468,10,198,47.94241380691528,210,0.6630578931750607,0.029737952548155856,0.02023118049847722,3,_market_for_hard_coal___kilogram__CN__None_
Unknown,,0.001265438775168813,,0.00044708192181988626,10,198,47.94241380691528,210,0.6630578931750607,0.19084891201720627,0.06742728296001864,3,_market_for_hard_coal___kilogram__CN__None_
Construction of buildings,,1.2074912071544097e-05,,3.4659056092361478e-06,10,198,47.94241380691528,210,0.6630578931750607,0.0018210946880857168,0.0005227153835149472,3,_market_for_hard_coal___kilogram__CN__None_
Manufacture of chemicals and chemical products,,0.0015564571029229313,,0.0008828081934796373,10,198,47.94241380691528,210,0.6630578931750607,0.2347392465942631,0.13314194771927074,2,_market_for_hard_coal___kilogram__CN__None_
Manufacture of machinery and equipment,6.485892728060605e-05,6.485892728060605e-05,2.0966323228065426e-05,1.2010345706685982e-05,10,198,47.94241380691528,210,0.6630578931750607,0.00978178948598716,0.001811357021809106,2,_market_for_hard_coal___kilogram__CN__None_
"Waste collection, treatment, and disposal activities",,0.0003437179943199451,,0.00022289666509911745,10,198,47.94241380691528,210,0.6630578931750607,0.05183830821680553,0.03361647110960011,2,_market_for_hard_coal___kilogram__CN__None_
Manufacture of wood and products of wood and cork,,3.525255596097121e-05,,1.7546892568914776e-05,10,198,47.94241380691528,210,0.6630578931750607,0.005316663344759222,0.002646359050925594,1,_market_for_hard_coal___kilogram__CN__None_
Civil engineering,,0.018608197109175408,,0.0031896996984854546,10,198,47.94241380691528,210,0.6630578931750607,2.8064211738842038,0.48105900424645265,1,_market_for_hard_coal___kilogram__CN__None_
Other mining and quarrying,,8.296375543639934e-06,,1.9505176345325216e-06,10,198,47.94241380691528,210,0.6630578931750607,0.0012512294369821375,0.0002941700347148338,1,_market_for_hard_coal___kilogram__CN__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0056661565841106334,,0.002423873279669882,10,198,47.94241380691528,210,0.6630578931750607,0.8545492999077613,0.3655598258642448,1,_market_for_hard_coal___kilogram__CN__None_
Forestry and logging,,3.986894539856345e-05,,1.4104135685106846e-05,10,198,47.94241380691528,210,0.6630578931750607,0.006012890549820698,0.0021271348746893007,1,_market_for_hard_coal___kilogram__CN__None_
"Electricity, gas, steam and air conditioning supply",,0.0018225734391471458,,0.0006773362364370027,10,224,35.0034339427948,190,0.10305333781500131,1.7685729329980389,0.6572676351861008,114,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.005132338185365175,,0.0033057952833742384,10,224,35.0034339427948,190,0.10305333781500131,4.980273608001534,3.207848822236808,24,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Mining of metal ores,,0.0001892446351497045,,8.027314591955809e-05,10,224,35.0034339427948,190,0.10305333781500131,0.18363756008508098,0.07789475588230085,16,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of coke and refined petroleum products,,0.0026488339697008424,,0.002261906134180863,10,224,35.0034339427948,190,0.10305333781500131,2.5703524270664193,2.1948887655064397,15,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Land transport and transport via pipelines,,0.000982724286193779,,0.0003415436055014896,10,224,35.0034339427948,190,0.10305333781500131,0.953607429929092,0.33142410788733484,12,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of basic metals,,0.0014548315257548216,,0.0006241112652524677,10,224,35.0034339427948,190,0.10305333781500131,1.4117267393769406,0.6056196514205644,9,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
"Waste collection, treatment, and disposal activities",,0.00017428304819604206,,4.7569023025932525e-05,10,224,35.0034339427948,190,0.10305333781500131,0.16911926570385374,0.046159614074147905,6,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Specialized construction activities,,2.679429322415515e-05,,1.5750543401965542e-05,10,224,35.0034339427948,190,0.10305333781500131,0.026000412788429593,0.015283875065008093,5,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of other non-metallic mineral products,,0.00047791821277355504,,0.0002036483049987139,10,224,35.0034339427948,190,0.10305333781500131,0.4637581110002487,0.19761446772767136,4,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Civil engineering,,0.005223603650391797,,0.0008985475486882746,10,224,35.0034339427948,190,0.10305333781500131,5.068834994718051,0.8719247408573257,4,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of chemicals and chemical products,,0.0011351787793014005,,0.0003129098382410265,10,224,35.0034339427948,190,0.10305333781500131,1.1015448925480165,0.30363872231169664,3,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of machinery and equipment,1.3457514711311125e-05,1.6695337614117122e-05,1.4945583158211351e-05,6.3244153148957384e-06,10,224,35.0034339427948,190,0.10305333781500131,0.016200676240189484,0.006137031025864651,3,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of rubber and plastic products,,4.9092658405521655e-05,,3.077062374748815e-05,10,224,35.0034339427948,190,0.10305333781500131,0.047638106097690425,0.029858929754150006,2,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Other mining and quarrying,,0.00012222054309915729,,3.87005118982853e-05,10,224,35.0034339427948,190,0.10305333781500131,0.11859930565137486,0.03755386552132786,2,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Construction of buildings,,7.5674142242129065e-06,,1.7803529246836613e-06,10,224,35.0034339427948,190,0.10305333781500131,0.007343201476693296,0.0017276033580588188,2,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.0006892100607630458,,4.6254369340386496e-05,10,224,35.0034339427948,190,0.10305333781500131,0.6687896533737684,0.04488391188592178,1,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Mining of coal and lignite,,9.801042401127789e-05,,4.397252594909697e-05,10,224,35.0034339427948,190,0.10305333781500131,0.09510650124426213,0.042669676578584295,1,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
Manufacture of electrical equipment,-8.505872813025645e-07,9.3599362701903e-07,6.867327416631698e-07,2.805420515607389e-07,10,224,35.0034339427948,190,0.10305333781500131,0.0009082613400638236,0.0002722299515075977,1,_market_for_transport__freight__lorry__32_metric_ton__EURO6___ton_kilometer__RER__None_
"Electricity, gas, steam and air conditioning supply",,51841.1768848047,,20034.694996381015,10,235,158.76551055908203,230,1531331.7426469915,3.385365524729107,1.3083184027616341,108,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of food products,,2635.541904582304,,1175.0278344738424,10,235,158.76551055908203,230,1531331.7426469915,0.17210783471559368,0.07673241543617074,21,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Mining of metal ores,,21460.060215106092,,5455.28782139996,10,235,158.76551055908203,230,1531331.7426469915,1.401398509379241,0.3562446770658717,17,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of coke and refined petroleum products,,70614.00523520591,,40217.97165118768,10,235,158.76551055908203,230,1531331.7426469915,4.611280708721267,2.6263395795393554,15,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Land transport and transport via pipelines,,55248.51009161957,,24872.126332067277,10,235,158.76551055908203,230,1531331.7426469915,3.6078733662321576,1.6242154223926968,14,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of machinery and equipment,,1242.149413775321,,467.54782997804443,10,235,158.76551055908203,230,1531331.7426469915,0.08111563152398298,0.030532105941320213,13,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
"Waste collection, treatment, and disposal activities",,46559.31410451208,,18607.110058784256,10,235,158.76551055908203,230,1531331.7426469915,3.040445960065566,1.2150933426496364,13,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of other non-metallic mineral products,,6497.322666562215,,2018.2846610603567,10,235,158.76551055908203,230,1531331.7426469915,0.4242922996770924,0.131799309375749,7,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of basic metals,,348038.0796514229,,116061.70155999277,10,235,158.76551055908203,230,1531331.7426469915,22.727804169318656,7.579135097100104,5,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Civil engineering,,6099.8548530314165,,2339.6689197436363,10,235,158.76551055908203,230,1531331.7426469915,0.3983366035688309,0.15278654876567693,3,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,28232.29923002931,,10826.731996303872,10,235,158.76551055908203,230,1531331.7426469915,1.843643571394153,0.7070141429700443,3,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of chemicals and chemical products,,7908.061867380518,,3002.1472104986087,10,235,158.76551055908203,230,1531331.7426469915,0.5164172887653329,0.19604812771067043,2,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Water transport,-644.0087843419518,644.0087843419518,317.96917389303223,190.4667794911012,10,235,158.76551055908203,230,1531331.7426469915,0.042055471483190644,0.01243798284765317,2,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Extraction of crude petroleum and natural gas,,73.86964962185594,,24.589240667850024,10,235,158.76551055908203,230,1531331.7426469915,0.0048238828703549355,0.0016057422427191489,2,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Unknown,242.68364093551645,242.68364093551645,148.70009128854915,91.76536286665171,10,235,158.76551055908203,230,1531331.7426469915,0.015847881564580144,0.005992520125523567,2,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Mining of coal and lignite,,16379.07708947261,,10411.105752245248,10,235,158.76551055908203,230,1531331.7426469915,1.0695969157643446,0.6798726534754042,2,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Other mining and quarrying,,1472.8595496939554,,605.4675542432273,10,235,158.76551055908203,230,1531331.7426469915,0.09618161164399533,0.03953862754759091,1,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Construction of buildings,,118.73001532147755,,48.22078724840222,10,235,158.76551055908203,230,1531331.7426469915,0.0077533830204711985,0.003148944536671716,1,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Manufacture of other transport equipment,-64.90707798920047,64.90707798920047,39.25934998314352,23.30035555471584,10,235,158.76551055908203,230,1531331.7426469915,0.004238603313806126,0.0015215746468129686,1,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Sewerage,,315.07142345485335,,128.33751103922336,10,235,158.76551055908203,230,1531331.7426469915,0.020574994606344082,0.008380777820055169,1,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
Specialized construction activities,-1.1050142347812653e-07,1.2427335605025291e-07,3.486204276819452e-07,1.8667495041798757e-07,10,235,158.76551055908203,230,1531331.7426469915,8.115377784531492e-12,1.2190366412395371e-11,1,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
"Crop and animal production, hunting and related service activities",,861.0496227746801,,1180.9316990568145,10,235,158.76551055908203,230,1531331.7426469915,0.056228810439618276,0.07711795335839568,1,_market_for_pipeline__petroleum__offshore___kilometer__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.1648059223896268,,0.07028529721535678,10,214,51.53716826438904,210,0.9517171900023595,17.316690727128528,7.385103259003079,115,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of chemicals and chemical products,,0.0002347519566799238,,9.933804435130096e-05,10,214,51.53716826438904,210,0.9517171900023595,0.024666146534491173,0.010437769265369125,18,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Mining of metal ores,,9.61919989446419e-05,,5.085630384235928e-05,10,214,51.53716826438904,210,0.9517171900023595,0.01010720411012051,0.005343636153323362,12,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of coke and refined petroleum products,,0.035731088156660484,,0.010346993005936824,10,214,51.53716826438904,210,0.9517171900023595,3.754380874067421,1.0871919846179485,12,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Land transport and transport via pipelines,,0.002259534571372699,,0.0009309711149731062,10,214,51.53716826438904,210,0.9517171900023595,0.23741659760995773,0.0978201428694167,12,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
"Waste collection, treatment, and disposal activities",,0.007508969322900463,,0.003843460441225094,10,214,51.53716826438904,210,0.9517171900023595,0.7889916670394328,0.40384480616721496,10,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of other non-metallic mineral products,,0.00015629515570947925,,7.172106629657168e-05,10,214,51.53716826438904,210,0.9517171900023595,0.01642243697511566,0.00753596415510724,9,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Specialized construction activities,,1.2523133182695822e-05,,4.319106031714318e-06,10,214,51.53716826438904,210,0.9517171900023595,0.0013158460637518563,0.0004538224250949602,5,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of basic metals,,0.0016068452123860894,,0.0006919313694314291,10,214,51.53716826438904,210,0.9517171900023595,0.16883641792601284,0.07270346450605916,4,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.009220016670701634,,0.004084656046906264,10,214,51.53716826438904,210,0.9517171900023595,0.9687769399939887,0.42918800772066934,3,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Civil engineering,,0.0005523931362796664,,0.00016535199470731442,10,214,51.53716826438904,210,0.9517171900023595,0.05804173152302701,0.017374068309820533,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Extraction of crude petroleum and natural gas,,0.00018590456828916635,,8.595604066116477e-05,10,214,51.53716826438904,210,0.9517171900023595,0.01953359361815304,0.00903167890252688,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Mining of coal and lignite,,0.006922442889292116,,0.004982102614430967,10,214,51.53716826438904,210,0.9517171900023595,0.7273634396868415,0.5234856180772163,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Unknown,,4.535966065521145e-05,,1.9062617553666802e-05,10,214,51.53716826438904,210,0.9517171900023595,0.004766086094872258,0.002002970814640801,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of rubber and plastic products,1.6547885131540375e-05,1.6547885131540375e-05,9.878448811583456e-06,5.893379331489697e-06,10,214,51.53716826438904,210,0.9517171900023595,0.0017387397543485947,0.0006192364069283108,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of machinery and equipment,4.356155934800987e-06,6.870244711518203e-06,6.516537264214568e-06,2.192785650101121e-06,10,214,51.53716826438904,210,0.9517171900023595,0.0007218788085041492,0.0002304030727968342,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Other mining and quarrying,,0.00016220658479534079,,5.274949294576284e-05,10,214,51.53716826438904,210,0.9517171900023595,0.017043569928051696,0.005542559649010024,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Construction of buildings,8.742825613611283e-07,1.6632948301037453e-06,2.110661114795251e-06,8.029463612235721e-07,10,214,51.53716826438904,210,0.9517171900023595,0.0001747677616393187,8.436816836539239e-05,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of other transport equipment,-1.3355690081276461e-05,1.3355690081276461e-05,6.0333799520384e-06,3.3610602559936927e-06,10,214,51.53716826438904,210,0.9517171900023595,0.0014033255069442793,0.0003531574601468909,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
Manufacture of wood and products of wood and cork,,1.564497742429782e-05,,9.685439238337969e-06,10,214,51.53716826438904,210,0.9517171900023595,0.0016438683243978217,0.0010176803928816243,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__RAS__None_
"Electricity, gas, steam and air conditioning supply",,15019.535882268941,,7249.008546510577,10,233,67.69460034370422,220,84270.4192744111,17.82302261171929,8.602079601509415,130,_market_for_forwarder___unit__GLO__None_
Construction of buildings,,13.977437191335776,,4.376793720477531,10,233,67.69460034370422,220,84270.4192744111,0.016586409930892623,0.005193748599049102,23,_market_for_forwarder___unit__GLO__None_
