names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Civil engineering,,0.012320566883127566,,0.0010520465493384216,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.429242060320435,0.03665274761094389,4
"Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.5440843047066142,0.5623840137219233,0.3723112162212763,0.034731623967044524,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,19.5931628009632,1.210031484046807,4
Manufacture of chemicals and chemical products,,0.04527010791895345,,0.00398362293965717,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,1.5771867137599813,0.13878732483485573,3
Construction of buildings,,0.0007968682486616672,,7.983993481879691e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.02776247003113884,0.0027815812732124904,3
Manufacture of machinery and equipment,,0.000428203046911892,,6.24256700759125e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.014918368597443157,0.002174877462575515,3
Water transport,-5.1681490176297286e-05,7.243388038761755e-05,9.966343901682247e-05,9.24708104474135e-06,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.00252355823798688,0.0003221634326769898,2
Other mining and quarrying,,0.02379662272255604,,0.0023853199357863307,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.8290618007265822,0.0831032900898811,2
Extraction of crude petroleum and natural gas,,0.0007666950696095486,,8.281279451581565e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.026711252366756418,0.0028851541390957506,1
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.0008167133601476082,,7.172330994389682e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.02845386326184964,0.0024988023380223107,1
Manufacture of wood and products of wood and cork,,0.0001541685152301308,,2.009283513877791e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.005371149861987931,0.0007000237922866169,1
Sewerage,2.1835705646420724e-05,2.1835705646420724e-05,1.69360303220524e-05,1.9949021993242317e-06,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.0007607444827117329,6.950134180500713e-05,1
"Manufacture of motor vehicles, trailers, and semi-trailers",0.00033572444785394975,0.0003423153287727285,0.0002492213691261239,2.8115714083473702e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.011926085739033254,0.0009795366686493696,1
Manufacture of food products,,0.42100246141562586,,0.035626785945023824,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,14.667503991678677,1.2412184558309178,1
Manufacture of other transport equipment,-9.732659926962253e-05,9.732659926962253e-05,4.970262580563882e-05,5.189671063487681e-06,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.0033908074515374203,0.00018080540618041062,1
Repair and installation of machinery and equipment,0.0003318900930132667,0.0003318900930132667,0.00017616317136441817,1.940923337370336e-05,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.011562876016691186,0.0006762074668802654,1
Manufacture of electrical equipment,-7.976319472785118e-05,8.077878038068931e-05,4.7022443367350894e-05,4.954083202903605e-06,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,0.002814290158049703,0.00017259764921412384,1
Specialized construction activities,-5.708451834686672e-11,1.8881261280887285e-08,1.5245168986869698e-07,1.903453465730794e-08,300,_market_for_ascorbic_acid___kilogram__GLO__None_,0,304,2129.8071296215057,8400,2.870307461,6.578131972771012e-07,6.631531609744835e-07,1
