Category
0161:Support activities for crop production
"3510:Electric power generation, transmission and distribution"
5012:Sea and coastal freight water transport
4923:Freight transport by road
"2395:Manufacture of articles of concrete, cement and plaster"
5012:Sea and coastal freight water transport
3530:Steam and air conditioning supply
4923:Freight transport by road
4912:Freight rail transport
4923:Freight transport by road
2012:Manufacture of fertilizers and nitrogen compounds
5022:Inland freight water transport
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
2012:Manufacture of fertilizers and nitrogen compounds
4923:Freight transport by road
4930:Transport via pipeline
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
2013:Manufacture of plastics and synthetic rubber in primary forms
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
0161:Support activities for crop production
